term,term_id
less,303
3500000,304
whose,305
500000,306
majority,307
processors,308
classified,309
finalizes,310
changes,311
were,312
unanimously,313
recommended,314
was,315
october,316
8,317
1993,318
published,319
58,320
fr,321
53112,322
01-14-1993,323
§,324
907.131,325
907.141,326
908.131,327
908.141,328
day,329
30day,330
comment,331
period,332
ended,333
01-15-1993,334
comments,335
received,336
sections,337
907.67,338
908.67,339
provide,340
authority,341
exemption,342
from,343
commercial,344
processing,345
into,346
products,347
including,348
juice,349
prescribe,350
procedures,351
governing,352
included,353
certain,354
help,355
ensure,356
being,357
followed,358
example,359
persons,360
wish,361
acquire,362
approved,363
byproducts,364
manufacturer,365
exempt,366
submit,367
application,368
committee,369
14,370
placed,371
list,372
applications,373
compliance,374
investigation,375
then,376
if,377
appropriate,378
approval,379
also,380
required,381
copies,382
15,383
diversion,384
how,385
disposed,386
finally,387
during,388
crop,389
year,390
when,391
occurring,392
submission,393
longer,394
added,395
1990,396
because,397
believed,398
additional,399
did,400
enter,401
fresh,402
fruit,403
market,404
it,405
comparisons,406
total,407
amount,408
manufactured,409
give,410
method,411
verify,412
all,413
however,414
found,415
collected,416
necessary,417
much,418
other,419
reports,420
submitted,421
believe,422
creates,423
revising,424
made,425
some,426
minor,427
modifications,428
clarity,429
second,430
concerns,431
907.71,432
908.71,433
furnish,434
regarding,435
cartons,436
handled,437
segregated,438
size,439
within,440
24,441
hours,442
shipment,443
indicate,444
whether,445
destined,446
points,447
u.s,448
alaska,449
canada,450
require,451
shipped,452
hour,453
prior,454
include,455
truck,456
identical,457
certificate,458
assignment,459
according,460
duplication,461
created,462
modifying,463
still,464
manifests,465
documentation,466
substantiate,467
contained,468
referenced,469
previously,470
management,471
budget,472
omb,473
44,474
chapter,475
assigned,476
numbers,477
0581,478
0116,479
0121,480
reduces,481
25,482
had,483
completing,484
taking,485
0.33,486
complete,487
each,488
210,489
ship,490
primarily,491
0.40,492
80,493
at,494
point,495
season,496
continue,497
0.20,498
based,499
considerations,500
determined,501
significant,502
substantial,503
number,504
consideration,505
relevant,506
material,507
presented,508
recommendations,509
finalizing,510
tend,511
effectuate,512
declared,513
policy,514
subjects,515
agreements,516
recordkeeping,517
reasons,518
preamble,519
follows,520
1,521
citation,522
continues,523
read,524
part,525
907_navel,526
accordingly,527
amending,528
adopted,529
908_valencia,530
dated,531
01-27-1993,532
robert,533
keeney,534
deputy,535
director,536
vegetable,537
division,538
doc,539
94,540
55,541
8:45,542
am,543
billing,544
code,545
3410,546
02,547
p,548
securities,549
exchange,550
commission,551
17,552
239,553
release,554
33,555
7040,556
international,557
series,558
625,559
s7,560
16,561
93,562
rin,563
3235,564
af83,565
amendments,566
multijurisdictional,567
disclosure,568
system,569
canadian,570
issuers,571
9,572
mjds,573
recognize,574
investment,575
grade,576
ratings,577
rating,578
organizations,579
recognized,580
regulators,581
purposes,582
filings,583
forms,584
40,585
light,586
commission's,587
experience,588
should,589
facilitate,590
transnational,591
capital,592
formation,593
adoption,594
parallel,595
paul,596
m,597
dudek,598
272,599
3246,600
corporate,601
finance,602
corporation,603
20549,604
i,605
november,606
several,607
stated,608
relating,609
recognition,610
become,611
until,612
time,613
7025,614
62028,615
239.39,616
now,617
01-31-1993,618
result,619
publishing,620
make,621
described,622
above,623
ii,624
certification,625
605(b,626
5,627
605,628
its,629
proposing,630
hereby,631
chairman,632
certified,633
therefor,634
attached,635
appendix,636
iii,637
cost,638
benefit,639
costbenefit,640
analysis,641
specific,642
data,643
response,644
costs,645
benefits,646
today,647
commenters,648
indicated,649
save,650
expense,651
obtaining,652
currently,653
specified,654
iv,655
shall,656
publication,657
procedure,658
allows,659
effectiveness,660
30,661
substantive,662
grants,663
recognizes,664
relieves,665
restriction,666
553(d)(1,667
statutory,668
bases,669
proposed,670
6,671
10,672
19(a,673
1933,674
3(b,675
4a,676
12,677
23,678
1934,679
text,680
foregoing,681
title,682
239_forms,683
77f,684
77g,685
77h,686
77j,687
77s,688
77sss,689
78c,690
78,691
l,692
78m,693
78n,694
o,695
d,696
78w(a,697
ll,698
79e,699
79f,700
79g,701
79j,702
79,703
79m,704
79n,705
79q,706
79t,707
80a8,708
80a29,709
80a30,710
80a37,711
otherwise,712
noted,713
instruction,714
following,715
paragraph,716
a)(2,717
registration,718
debt,719
preferred,720
sale,721
least,722
one,723
nationally,724
statistical,725
organization,726
term,727
used,728
relation,729
15c3,730
1(c)(2)(vi)(f,731
240.15c3,732
national,733
statement,734
45,735
administrators,736
same,737
rated,738
security,739
generic,740
categories,741
signifies,742
typically,743
four,744
highest,745
subcategories,746
gradations,747
indicating,748
relative,749
standing,750
signify,751
general,752
note,753
does,754
appear,755
instructions,756
eligibility,757
margaret,758
h,759
mcfarland,760
8010,761
01,762
energy,763
18,764
161,765
250,766
docket,767
rm87,768
012,769
cp87,770
238,771
003,772
497,773
e,774
inquiry,775
alleged,776
anticompetitive,777
practices,778
related,779
affiliates,780
interstate,781
pipelines,782
ozark,783
gas,784
transmission,785
rehearing,786
extending,787
sunset,788
01-23-1993,789
requests,790
remand,791
decision,792
appeals,793
d.c,794
circuit,795
upheld,796
relationship,797
between,798
natural,799
brokering,800
among,801
things,802
narrowed,803
scope,804
contemporaneous,805
requirement,806
respect,807
sales,808
extended,809
rule's,810
deletes,811
remaining,812
extends,813
david,814
faerberg,815
counsel,816
825,817
north,818
capitol,819
ne,820
20426,821
208,822
1275,823
full,824
document,825
interested,826
inspect,827
copy,828
contents,829
normal,830
3104,831
941,832
issuance,833
posting,834
cips,835
electronic,836
bulletin,837
board,838
access,839
texts,840
formal,841
documents,842
available,843
charge,844
user,845
accessed,846
using,847
personal,848
computer,849
modem,850
dialing,851
1397,852
your,853
communications,854
software,855
300,856
1200,857
2400,858
bps,859
duplex,860
parity,861
bits,862
stop,863
bit,864
can,865
9600,866
1781,867
diskette,868
wordperfect,869
format,870
purchased,871
contractor,872
la,873
dorn,874
systems,875
located,876
introduction,877
december,878
1992,879
opinion,880
columbia,881
tenneco,882
adequately,883
justify,884
extension,885
161.3(f,886
consolidated,887
case,888
upon,889
evidence,890
record,891
erred,892
finding,893
applicable,894
joint,895
venture,896
remanded,897
proceeding,898
court's,899
revised,900
narrow,901
497's,902
01-31-1992,903
31,904
90,905
individual,906
pipeline,907
636,908
affiliated,909
transportation,910
log,911
ferc,912
592,913
maintain,914
ebb,915
57,916
58978,917
01-14-1992,918
stats,919
regs,920
¶,921
30958,922
969,923
f.2d,924
1187,925
cir,926
53,927
22139,928
01-14-1988,929
preambles,930
1986,931
30820,932
1988,933
54,934
52781,935
01-22-1989,936
30868,937
1989,938
b,939
53291,940
01-28-1990,941
30908,942
30934,943
1991,944
reh'g,945
denied,946
5815,947
61139,948
aff'd,949
49,950
61247,951
obligations,952
revisions,953
self,954
implementing,955
selfimplementing,956
partial,957
wellhead,958
decontrol,959
13267,960
01-16-1992,961
30939,962
april,963
36128,964
01-12-1992,965
30950,966
august,967
57911,968
61,969
61272,970
62,971
61007,972
affirms,973
eliminate,974
filing,975
rejects,976
hadson,977
inc.'s,978
argument,979
161.3(j,980
284.286(e,981
prohibit,982
public,983
participation,984
requires,985
future,986
standards,987
conduct,988
waiver,989
notices,990
suitable,991
clarifies,992
what,993
type,994
employee,995
operating,996
01-30-1994,997
concurrently,998
notice,999
rulemaking,1000
nopr,1001
rm94,1002
000,1003
proposes,1004
revise,1005
expected,1006
remain,1007
unchanged,1008
estimated,1009
average,1010
9.94,1011
per,1012
reviewing,1013
searching,1014
existing,1015
sources,1016
gathering,1017
maintaining,1018
needed,1019
7882,1020
793,1021
responses,1022
respondents,1023
significantly,1024
evaluate,1025
allow,1026
prepare,1027
affiliate,1028
transactions,1029
send,1030
estimates,1031
aspect,1032
suggestions,1033
reductions,1034
attention,1035
michael,1036
miller,1037
services,1038
1415,1039
fax,1040
2425,1041
sent,1042
affairs,1043
20503,1044
desk,1045
officer,1046
395,1047
6880,1048
hard,1049
and/or,1050
formats,1051
obtained,1052
contacting,1053
3308,1054
background,1055
01-21-1992,1056
upholding,1057
o]n,1058
reconsider,1059
justification,1060
applying,1061
reasonably,1062
tailored,1063
meet,1064
goals,1065
improving,1066
benefitting,1067
consumers,1068
well,1069
preventing,1070
undue,1071
discrimination,1072
matter,1073
a]pplying,1074
released,1075
releasedgas,1076
might,1077
fundamentally,1078
unfair,1079
could,1080
avoid,1081
litigation,1082
over,1083
issue,1084
announcing,1085
retroactively,1086
apply,1087
partnership,1088
composed,1089
subsidiaries,1090
percent,1091
ownership,1092
voting,1093
interest,1094
failed,1095
consider,1096
ability,1097
owner,1098
control,1099
1201,1100
id,1101
1202,1102
structural,1103
industry,1104
occur,1105
standard,1106
contemporaneously,1107
disclose,1108
two,1109
disclosed,1110
off,1111
pipeline's,1112
but,1113
involving,1114
reads,1115
extent,1116
potential,1117
shippers,1118
nonaffiliated,1119
advice,1120
f)'s,1121
begin,1122
applicability,1123
despite,1124
fact,1125
unanimous,1126
partners,1127
parent,1128
companies,1129
shipping,1130
ozark's,1131
line,1132
exercise,1133
161.2,1134
even,1135
company,1136
tennessee,1137
alone,1138
direct,1139
since,1140
partner,1141
veto,1142
power,1143
simply,1144
withholding,1145
vote,1146
exercised,1147
manner,1148
prefer,1149
either,1150
refusing,1151
engage,1152
independent,1153
marketer,1154
competition,1155
negative,1156
i.e,1157
transaction,1158
affirmative,1159
actually,1160
approving,1161
important,1162
role,1163
play,1164
structure,1165
although,1166
engendered,1167
remove,1168
need,1169
636's,1170
minimum,1171
communicating,1172
capacity,1173
current,1174
offers,1175
marketingrelated,1176
casespecific,1177
taken,1178
practice,1179
means,1180
mandated,1181
consisting,1182
conoco,1183
inc,1184
anadarko,1185
petroleum,1186
corp,1187
chevron,1188
u.s.a,1189
texaco,1190
fuel,1191
supply,1192
association,1193
america,1194
ingaa,1195
anr,1196
colorado,1197
cig,1198
williams,1199
midcon,1200
enron,1201
cng,1202
northwest,1203
discussed,1204
below,1205
discussion,1206
assert,1207
given,1208
inconsistent,1209
contend,1210
limited,1211
exclusion,1212
offsystem,1213
explanation,1214
so,1215
interpreted,1216
responsive,1217
argue,1218
assumption,1219
obtain,1220
combined,1221
directive,1222
barring,1223
wholly,1224
unrelated,1225
evidences,1226
neither,1227
nor,1228
suggested,1229
examined,1230
articulated,1231
satisfactory,1232
rational,1233
facts,1234
choice,1235
arbitrary,1236
capricious,1237
unsupported,1238
unequivocally,1239
competitive,1240
motion,1241
restructuring,1242
basis,1243
marketers,1244
odds,1245
possess,1246
flows,1247
documented,1248
most,1249
already,1250
eliminated,1251
completed,1252
transition,1253
competitiveness,1254
unbundling,1255
last,1256
vestiges,1257
sees,1258
wide,1259
industrywide,1260
start,1261
heating,1262
inexplicable,1263
see,1264
promulgate,1265
repromulgate,1266
regard,1267
intent,1268
prevent,1269
preferential,1270
treatment,1271
monopoly,1272
function,1273
arguably,1274
puts,1275
position,1276
able,1277
favor,1278
consequently,1279
new,1280
imposes,1281
unnecessary,1282
unreasonable,1283
burdens,1284
chair,1285
moler,1286
dissent,1287
preclude,1288
disclosing,1289
giving,1290
advantages,1291
preferences,1292
effectively,1293
do,1294
address,1295
imposition,1296
serves,1297
competitors,1298
cites,1299
support,1300
critical,1301
conclusion,1302
derives,1303
ongoing,1304
customers,1305
past,1306
error,1307
exacerbated,1308
lack,1309
authorized,1310
discriminatory,1311
appears,1312
preferring,1313
exclusive,1314
sort,1315
preference,1316
cannot,1317
resolve,1318
questions,1319
very,1320
existence,1321
nothing,1322
more,1323
sense,1324
informational,1325
rather,1326
efficiencies,1327
vertical,1328
integration,1329
exceeds,1330
lawful,1331
empowered,1332
apparently,1333
applies,1334
sharing,1335
regardless,1336
jurisdictional,1337
performed,1338
plainly,1339
extend,1340
nonjurisdictional,1341
assuming,1342
generates,1343
publicly,1344
mere,1345
translate,1346
advantage,1347
informs,1348
mean,1349
automatically,1350
deal,1351
indeed,1352
affording,1353
precluded,1354
161.3(c,1355
matters,1356
284,1357
scheduling,1358
balancing,1359
storage,1360
curtailment,1361
priority,1362
limit,1363
flow,1364
hinders,1365
legitimate,1366
retain,1367
prohibits,1368
retaining,1369
downstream,1370
except,1371
nonotice,1372
allocated,1373
hands,1374
availability,1375
depend,1376
large,1377
degree,1378
firm,1379
shipper,1380
program,1381
moreover,1382
interruptible,1383
get,1384
solely,1385
price,1386
paid,1387
objective,1388
criteria,1389
releasing,1390
tariff,1391
knew,1392
particular,1393
demand,1394
location,1395
proceeded,1396
pass,1397
dispelled,1398
grant,1399
purported,1400
reason,1401
behind,1402
newly,1403
constitutes,1404
prohibition,1405
against,1406
interactions,1407
places,1408
unjustified,1409
disadvantage,1410
clarify,1411
onsystem,1412
conveyed,1413
personnel,1414
unbundled,1415
merchant,1416
believes,1417
clarification,1418
reasonable,1419
post,1420
postorder,1421
environment,1422
functional,1423
equivalent,1424
operate,1425
exact,1426
restraints,1427
abide,1428
requirement_at,1429
affects,1430
where,1431
monopolistic,1432
power_reflects,1433
effort,1434
promote,1435
harming,1436
11,1437
unable,1438
conclude,1439
justified,1440
we,1441
confident,1442
possessed,1443
transfer,1444
issues,1445
raised,1446
findings,1447
protection,1448
particularly,1449
standard(e,1450
delete,1451
impose,1452
nontransportation,1453
chilling,1454
certainty,1455
improve,1456
while,1457
limiting,1458
reach,1459
relieved,1460
refrain,1461
prohibited,1462
covered,1463
choose,1464
requiring,1465
bar,1466
examining,1467
cases,1468
1199,1469
161.3(e,1470
receives,1471
questioned,1472
generated,1473
entirely,1474
assertion,1475
noting,1476
depended,1477
current_not,1478
past_information,1479
counter,1480
intuitive,1481
counterintuitive,1482
gives,1483
improper,1484
anti,1485
affect,1486
historically,1487
maintained,1488
extensive,1489
markets,1490
primary_if,1491
exclusive_buyer,1492
seller,1493
production,1494
consumption,1495
served,1496
dominant,1497
sellers,1498
decade,1499
ago,1500
deliver,1501
owned,1502
shipperowned,1503
636mandated,1504
process,1505
nearly,1506
100,1507
deliveries,1508
weaken,1509
knowledge,1510
base,1511
increasingly,1512
contract,1513
pricing,1514
relies,1515
nationwide,1516
financial,1517
determinations,1518
nymex,1519
futures,1520
spot,1521
prices,1522
establishes,1523
short,1524
shortterm,1525
duration,1526
bidding,1527
waived,1528
substantially,1529
types,1530
traditionally,1531
know,1532
entering,1533
redelivered,1534
reserves,1535
circumstances,1536
terms,1537
itself,1538
often,1539
identity,1540
ultimate,1541
consumer,1542
theory,1543
underlying,1544
decisions,1545
just,1546
throughout,1547
rightoffirst-refusal,1548
programs,1549
collects,1550
outside,1551
generally,1552
way,1553
relate,1554
interference,1555
inhibiting,1556
segment,1557
vigorously,1558
competing,1559
create,1560
unlevel,1561
playing,1562
tilted,1563
units,1564
towards,1565
distribution,1566
ldcs,1567
others,1568
balanced,1569
approach,1570
nonpipeline,1571
merchants,1572
obtains,1573
domain,1574
bundled,1575
activities,1576
trigger,1577
reasoning,1578
outdated,1579
mentioned,1580
transportationgenerated,1581
shared,1582
first,1583
instance,1584
19,1585
abusing,1586
come,1587
derived,1588
violates,1589
triggers,1590
comply,1591
compatible,1592
information_pipelines,1593
generate,1594
communicate,1595
violating,1596
engineering,1597
develop,1598
concerning,1599
triggered,1600
violated,1601
protections,1602
adequate,1603
safeguard,1604
abuse,1605
themselves,1606
compel,1607
operations,1608
level,1609
increase,1610
ebbs,1611
shippers_marketing,1612
transporters,1613
alike,1614
unbundle,1615
establish,1616
separate,1617
staffs,1618
unit,1619
treat,1620
et,1621
seq,1622
many,1623
establishing,1624
likelihood,1625
along,1626
whatever,1627
developed,1628
similar,1629
n]o,1630
record_and,1631
none_for,1632
ferc's,1633
strikes,1634
us,1635
seem,1636
information_a,1637
surmise,1638
supported,1639
customer,1640
calls,1641
reviews,1642
agencies,1643
trade,1644
publications,1645
21,1646
represents,1647
primary,1648
marketplace,1649
long,1650
longterm,1651
contracts,1652
industry's,1653
them,1654
operational,1655
functions,1656
aggregated,1657
monthly,1658
today's,1659
focus,1660
adjustable,1661
hourly,1662
drive,1663
style,1664
oldstyle,1665
sufficient,1666
demands,1667
take,1668
receipt,1669
pooling,1670
sell,1671
flexible,1672
delivery,1673
equal,1674
designation,1675
conditions,1676
negotiations,1677
proceedings_not,1678
sole,1679
discretion,1680
decide,1681
ultimately,1682
tariffs,1683
equitably,1684
purchase,1685
anyone,1686
else,1687
third,1688
encouraged,1689
minimize,1690
assigning_on,1691
voluntary,1692
nondiscriminatory,1693
basis_gas,1694
former,1695
allowed,1696
recovery,1697
designed,1698
fairly,1699
distribute,1700
historic,1701
legacy,1702
uncompetitive,1703
arrangements,1704
coupled,1705
removal,1706
burdensome,1707
structures,1708
left,1709
compete,1710
saddled,1711
fourth,1712
independently,1713
maximum,1714
practicable,1715
identification,1716
negotiation,1717
times,1718
e.g,1719
length,1720
rate,1721
quantity,1722
bid,1723
evaluation,1724
identify,1725
directly,1726
implementation,1727
instant,1728
resell,1729
whole,1730
replacement,1731
recall,1732
temperatures,1733
drop,1734
pre,1735
preset,1736
releases,1737
permanent,1738
temporary,1739
again,1740
work,1741
together,1742
world,1743
northwest's,1744
tenneco's,1745
moot,1746
notes,1747
elimination,1748
permitting,1749
cease,1750
essential,1751
complies,1752
fully,1753
permitted,1754
negotiated,1755
motivated,1756
loss,1757
low,1758
correlative,1759
discount,1760
161.3(i,1761
discounting,1762
forced,1763
discounted,1764
rates,1765
sells,1766
suffer,1767
pay,1768
detriment,1769
receive,1770
movement,1771
monitor,1772
detect,1773
favoritism,1774
difficulty,1775
operation,1776
find,1777
prove,1778
reliable,1779
accurate,1780
source,1781
supplied,1782
practical,1783
recently,1784
requested,1785
configuration,1786
rm93,1787
asked,1788
fulfill,1789
demonstrates,1790
unproven,1791
though,1792
waiting,1793
answer,1794
question,1795
erroneously,1796
assumed,1797
yes,1798
disparity,1799
acted,1800
eliminating,1801
protect,1802
reinstate,1803
asserts,1804
deregulated,1805
key,1806
contends,1807
arrangement,1808
oppose,1809
nonetheless,1810
opportunities,1811
transporter,1812
pipelinetransporter,1813
increases,1814
diminishes,1815
scrutiny,1816
argues,1817
deregulating,1818
pipelinemerchant,1819
certainly,1820
invoked,1821
grounds,1822
decrease,1823
monitoring,1824
watchdog,1825
materially,1826
different,1827
1001,1828
postings,1829
probably,1830
obviate,1831
little,1832
item,1833
queue,1834
respectively,1835
submits,1836
allocate,1837
requesting,1838
firstcome,1839
firstserved,1840
value,1841
involve,1842
calculation,1843
offered,1844
precise,1845
determining,1846
offer,1847
gained,1848
yet,1849
another,1850
avenue,1851
desiring,1852
reducing,1853
utility,1854
takeorpay,1855
credits,1856
transporting,1857
affiliate's,1858
percentage,1859
transported,1860
credit,1861
crediting,1862
terminated,1863
01-31-1990,1864
therefore,1865
32,1866
producing,1867
fields,1868
originates,1869
becomes,1870
useless,1871
secondary,1872
acquiring,1873
other's,1874
precisely,1875
outcome,1876
trying,1877
bring,1878
mandating,1879
advent,1880
renders,1881
like,1882
right,1883
vastly,1884
diminished,1885
schedule,1886
consistent,1887
goal,1888
needlessly,1889
expedited,1890
setting,1891
up,1892
swift,1893
enable,1894
accurately,1895
reflect,1896
denies,1897
hadson's,1898
arguments,1899
lose,1900
sight,1901
electronically,1902
allowing,1903
staff,1904
initiate,1905
exists,1906
unfounded,1907
250.16(g)(2,1908
24hour,1909
b)(2,1910
once,1911
begun,1912
update,1913
occurred,1914
satisfied,1915
mandates,1916
receiving,1917
inaccurate,1918
downloading,1919
users,1920
back,1921
backup,1922
three,1923
years,1924
purging,1925
files,1926
display,1927
recent,1928
entries,1929
ahead,1930
posted,1931
earlier,1932
online,1933
search,1934
menu,1935
permits,1936
separately,1937
records,1938
22,1939
features,1940
592s,1941
collecting,1942
outweighs,1943
284.8(b)(4,1944
284.9(b)(4,1945
relying,1946
valid,1947
whoever,1948
knowingly,1949
willfully,1950
falsifies,1951
conceals,1952
covers,1953
trick,1954
scheme,1955
device,1956
makes,1957
false,1958
fictitious,1959
fraudulent,1960
statements,1961
representations,1962
uses,1963
writing,1964
knowing,1965
contain,1966
fined,1967
10000,1968
imprisoned,1969
five,1970
implies,1971
incorrect,1972
statute,1973
broad,1974
enough,1975
cover,1976
deems,1977
ignores,1978
equally,1979
deficient,1980
rationale,1981
concluding,1982
reference,1983
individually,1984
controls,1985
thereby,1986
making,1987
problems,1988
inherent,1989
concluded,1990
vetoing,1991
withhold,1992
exist,1993
far,1994
open,1995
concerned,1996
284.8(b,1997
284.9(b,1998
transport,1999
clearly,2000
legal,2001
parameters,2002
commissionapproved,2003
schedules,2004
whim,2005
met,2006
granted,2007
meeting,2008
held,2009
01-26-1991,2010
representatives,2011
voted,2012
approve,2013
resolution,2014
authorizing,2015
president,2016
designee,2017
execute,2018
ceded,2019
operator,2020
bound,2021
obvious,2022
free,2023
relinquished,2024
shows,2025
absence,2026
delegation,2027
fiduciary,2028
responsibilities,2029
here,2030
contrary,2031
t]here,2032
discriminated,2033
offering,2034
party,2035
citing,2036
43,2037
61443,2038
62108,2039
willing,2040
hopes,2041
reciprocal,2042
assumes,2043
assume,2044
violate,2045
texas,2046
showing,2047
wrong,2048
assumptions,2049
logical,2050
numerous,2051
conducted,2052
complaint,2053
engaged,2054
enforcement,2055
commence,2056
ordered,2057
blanket,2058
revoked,2059
controlled,2060
common,2061
suggests,2062
relied,2063
modified,2064
definition,2065
01-16-1990,2066
sought,2067
granting,2068
never,2069
best,2070
merits,2071
passed,2072
utilizing,2073
considers,2074
seeks,2075
clear,2076
rests,2077
conjunction,2078
irrebuttable,2079
presumption,2080
holding,2081
balance,2082
rebuttable,2083
effects,2084
indisputable,2085
holder,2086
requisite,2087
plurality,2088
unanimity,2089
constitute,2090
lacks,2091
reasoned,2092
decisionmaking,2093
disagree,2094
controlling,2095
possession,2096
indirectly,2097
cause,2098
direction,2099
specifically,2100
addressed,2101
overlapping,2102
interests,2103
incentive,2104
26,2105
applied,2106
high,2107
island,2108
offshore,2109
u,2110
t,2111
trailblazer,2112
sea,2113
robin,2114
northern,2115
border,2116
great,2117
lakes,2118
27,2119
considering,2120
collateral,2121
attack,2122
31593,2123
61340,2124
march,2125
1987,2126
convenience,2127
necessity,2128
jointly,2129
28,2130
managed,2131
consist,2132
operated,2133
opgc,2134
selects,2135
acts,2136
ceo,2137
july,2138
emphasized,2139
specifies,2140
committed,2141
claims,2142
affirmatively,2143
negatively,2144
owners,2145
subsidiary,2146
usx,2147
txo,2148
marathon,2149
oil,2150
delhi,2151
subsumed,2152
ships,2153
pipe,2154
whollyowned,2155
turn,2156
tennessee's,2157
tenngasco,2158
gulf,2159
development,2160
caney,2161
river,2162
oneok,2163
revoke,2164
operates,2165
opgc's,2166
manages,2167
informal,2168
nonpublic,2169
intends,2170
build,2171
convey,2172
likewise,2173
vetoed,2174
history,2175
serve,2176
successfully,2177
rebut,2178
linked,2179
produce,2180
nga,2181
discriminate,2182
29,2183
prohibitions,2184
guidelines,2185
deter,2186
person,2187
52,2188
21578,2189
june,2190
32445,2191
33563,2192
illegal,2193
treats,2194
nontariff,2195
mg,2196
prefix,2197
determine,2198
complying,2199
achieve,2200
withheld,2201
concealed,2202
view,2203
members,2204
look,2205
ruled,2206
adversarial,2207
nonadversarial,2208
rely,2209
offtherecord,2210
protest,2211
intervene,2212
attempt,2213
redocketed,2214
treated,2215
erstwhile,2216
protestant,2217
bears,2218
conducting,2219
discovery,2220
responsible,2221
co,2222
al,2223
61260,2224
61833,2225
n,2226
sub,2227
nom,2228
algonquin,2229
61143,2230
taint,2231
284.286,2232
incorporate,2233
deregulation,2234
subpart,2235
j,2236
certificates,2237
dichotomy,2238
presumably,2239
mt,2240
successor,2241
difference,2242
apparent,2243
incorporating,2244
various,2245
incorporated,2246
deleted,2247
30442,2248
232,2249
deletion,2250
phrase,2251
accidental,2252
reflects,2253
member,2254
learn,2255
defines,2256
interprets,2257
thereon,2258
compiled,2259
faced,2260
determination,2261
leave,2262
definitional,2263
difficulties,2264
resolved,2265
dockets,2266
seek,2267
judicial,2268
diligently,2269
plans,2270
stealth,2271
misinterprets,2272
noticed,2273
34,2274
participate,2275
proposals,2276
ample,2277
intervened,2278
91,2279
context,2280
30623,2281
florida,2282
rs92,2283
participated,2284
labeled,2285
36,2286
invited,2287
complaints,2288
37,2289
eight,2290
39,2291
igm,2292
previous,2293
protests,2294
igm's,2295
allegations,2296
41,2297
preorder,2298
61261,2299
61836,2300
385.713,2301
carnegie,2302
panhandle,2303
eastern,2304
southwest,2305
trunkline,2306
vesta,2307
61455,2308
60,2309
incorrectly,2310
conversations,2311
memorialized,2312
memoranda,2313
42,2314
raise,2315
assertions,2316
real,2317
our,2318
concern,2319
contrast,2320
iv.b,2321
agree,2322
prospectively,2323
noticing,2324
interpretation,2325
